ASX Code,Security Group Code,Issuer Full Name,Product Description,Last Price($),Business Date,Year,Company Name,Sub-Industry,Splits,Dividends
CAD,EQY,CAENEUS MINERALS LTD                                        ,ORDINARY            ,0.0055,20220630,2022,,,1.0,0.0
CAE,EQY,CANNINDAH RESOURCES LIMITED                                 ,ORDINARY            ,0.185,20220630,2022,Cannindah Resources Limited Ordinary,Integrated  Mining,1.0,0.0
CAF,EQY,CENTREPOINT ALLIANCE LIMITED                                ,ORDINARY            ,0.29,20220630,2022,Centrepoint Alliance Limited Ordinary,Investment Management & Fund Operators,1.0,0.0
CAG,EQY,CAPE RANGE LTD                                              ,ORDINARY            ,0.22,20220630,2022,Cape Range Ltd Ordinary,Software,1.0,1.28
CAI,EQY,CALIDUS RESOURCES LIMITED                                   ,ORDINARY            ,0.595,20220630,2022,Calidus Resources Limited Ordinary,Gold,1.0,0.0
CAJ,EQY,CAPITOL HEALTH LIMITED                                      ,ORDINARY            ,0.28,20220630,2022,Capitol Health Limited Ordinary,Healthcare Facilities & Services,1.0,0.8885000000000001
CAM,EQY,CLIME CAPITAL LIMITED                                       ,ORDINARY            ,0.82,20220630,2022,Clime Capital Limited Ordinary,Investment Management & Fund Operators,1.0,0.0
CAN,EQY,CANN GROUP LIMITED                                          ,ORDINARY            ,0.275,20220630,2022,Cann Group Limited Ordinary,Healthcare Facilities & Services,1.0,0.0
CAQ,EQY,CAQ HOLDINGS LIMITED                                        ,ORDINARY            ,0.013,20220627,2022,CAQ Holdings Limited Ordinary,Apparel & Accessories,1.0,0.0
CAR,EQY,CARSALES.COM LIMITED.                                       ,ORDINARY            ,18.39,20220630,2022,Car Group Limited Ordinary,Online Services,1.0,0.0
CAT,EQY,CATAPULT GROUP INTERNATIONAL LTD                            ,ORDINARY            ,0.825,20220630,2022,Catapult Group International Ltd Ordinary,Software,1.0,4.62
CAU,EQY,CRONOS AUSTRALIA LIMITED                                    ,ORDINARY            ,0.25,20220630,2022,,,1.0,0.0
CAV,EQY,CARNAVALE RESOURCES LIMITED                                 ,ORDINARY            ,0.007,20220630,2022,Carnavale Resources Limited Ordinary,Integrated  Mining,1.0,0.0
CAV,EQY,CARNAVALE RESOURCES LIMITED                                 ,ORDINARY            ,0.007,20220630,2022,Carnavale Resources Limited Ordinary,Integrated  Mining,1.0,0.0
CAV,EQY,CARNAVALE RESOURCES LIMITED                                 ,ORDINARY            ,0.007,20220630,2022,Carnavale Resources Limited Ordinary,Integrated  Mining,1.0,0.0
CAY,EQY,CANYON RESOURCES LIMITED                                    ,ORDINARY            ,0.044,20220630,2022,Canyon Resources Limited Ordinary,Aluminum,1.0,0.0
CAZ,EQY,CAZALY RESOURCES LIMITED                                    ,ORDINARY            ,0.037,20220629,2022,Cazaly Resources Limited Ordinary,Integrated  Mining,1.0,0.0
CBA,EQY,COMMONWEALTH BANK OF AUSTRALIA.                             ,ORDINARY            ,90.38,20220630,2022,Commonwealth Bank of Australia. Ordinary,Banks,1.0,0.0
CBE,EQY,COBRE LIMITED                                               ,ORDINARY            ,0.026,20220630,2022,Cobre Limited Ordinary,Integrated  Mining,1.0,0.0
CBL,EQY,CONTROL BIONICS LIMITED                                     ,ORDINARY            ,0.225,20220630,2022,Control Bionics Limited Ordinary,Advanced Medical Equipment & Technology,1.0,2.95
CBO,EQY,COBRAM ESTATE OLIVES LIMITED                                ,ORDINARY            ,1.46,20220630,2022,Cobram Estate Olives Limited Ordinary,Food Processing,1.0,0.0
CBR,EQY,CARBON REVOLUTION LIMITED                                   ,ORDINARY            ,0.295,20220630,2022,,,1.0,0.0
CBY,EQY,CANTERBURY RESOURCES LIMITED                                ,ORDINARY            ,0.043,20220630,2022,Canterbury Resources Limited Ordinary,Specialty Mining & Metals,1.0,0.0
CCA,EQY,CHANGE FINANCIAL LIMITED                                    ,ORDINARY            ,0.058,20220630,2022,Change Financial Limited Ordinary,Software,1.0,0.0
CCE,EQY,CARNEGIE CLEAN ENERGY LIMITED                               ,ORDINARY            ,0.001,20220630,2022,Carnegie Clean Energy Limited Ordinary,Electric Utilities,1.0,0.0
CCG,EQY,COMMS GROUP LTD                                             ,ORDINARY            ,0.077,20220630,2022,Comms Group Ltd Ordinary,IT Services & Consulting,1.0,0.0
CCP,EQY,CREDIT CORP GROUP LIMITED                                   ,ORDINARY            ,20.28,20220630,2022,Credit Corp Group Limited Ordinary,Corporate Financial Services,1.0,0.0
CCR,EQY,CREDIT CLEAR LIMITED                                        ,ORDINARY            ,0.335,20220630,2022,Credit Clear Limited Ordinary,Financial Technology (Fintech),1.0,0.0
CCV,EQY,CASH CONVERTERS INTERNATIONAL                               ,ORDINARY            ,0.23,20220630,2022,Cash Converters International Ordinary,Other Specialty Retailers,1.0,0.0
CCX,EQY,CITY CHIC COLLECTIVE LIMITED                                ,ORDINARY            ,1.83,20220630,2022,City Chic Collective Limited Ordinary,Apparel & Accessories Retailers,1.0,0.0
CCZ,EQY,CASTILLO COPPER LIMITED                                     ,ORDINARY            ,0.01,20220630,2022,Castillo Copper Limited Ordinary,Specialty Mining & Metals,1.0,2.275
CDA,EQY,CODAN LIMITED                                               ,ORDINARY            ,6.96,20220630,2022,Codan Limited Ordinary,Electronic Equipment & Parts,1.0,0.0
CDD,EQY,CARDNO LIMITED                                              ,ORDINARY            ,1.61,20220630,2022,Cardno Limited Ordinary,Construction & Engineering,1.0,0.0
CDM,EQY,CADENCE CAPITAL LIMITED                                     ,ORDINARY            ,0.845,20220630,2022,Cadence Capital Limited Ordinary,Investment Management & Fund Operators,1.0,0.0
CDO,EQY,CADENCE OPPORTUNITIES FUND LIMITED.                         ,ORDINARY            ,2.4,20220629,2022,Cadence Opportunities Fund Limited Ordinary,Investment Management & Fund Operators,1.0,0.0
CDR,EQY,CODRUS MINERALS LIMITED                                     ,ORDINARY            ,0.066,20220630,2022,Codrus Minerals Limited Ordinary,Gold,1.0,19.59
CDT,EQY,CASTLE MINERALS LIMITED                                     ,ORDINARY            ,0.022,20220630,2022,Castle Minerals Limited Ordinary,Gold,1.0,0.0
CDX,EQY,CARDIEX LIMITED                                             ,ORDINARY            ,0.31,20220630,2022,Cardiex Limited Ordinary,Advanced Medical Equipment & Technology,1.0,1.6
CE1,EQY,CALIMA ENERGY LIMITED                                       ,ORDINARY            ,0.17,20220630,2022,Calima Energy Limited Ordinary,Oil & Gas Exploration and Production,1.0,0.0
CEL,EQY,CHALLENGER EXPLORATION LIMITED                              ,ORDINARY            ,0.185,20220630,2022,Challenger Gold Limited Ordinary,Integrated  Mining,1.0,0.0
CEN,EQY,CONTACT ENERGY LIMITED                                      ,ORD FOR. EXEMPT NZX ,6.65,20220630,2022,Contact Energy Limited Ordinary Foreign Exempt NZX,Electric Utilities,1.0,0.23
CF1,EQY,COMPLII FINTECH SOLUTIONS LTD                               ,ORDINARY            ,0.08,20220630,2022,Complii Fintech Solutions Ltd Ordinary,Financial Technology (Fintech),1.0,0.0
CFO,EQY,CFOAM LIMITED                                               ,ORDINARY            ,0.003,20220630,2022,Cfoam Limited Ordinary,Commodity Chemicals,1.0,2.52
CG1,EQY,CARBONXT GROUP LIMITED                                      ,ORDINARY            ,0.175,20220629,2022,Carbonxt Group Limited Ordinary,Commodity Chemicals,1.0,0.0
CGA,EQY,CONTANGO ASSET MANAGEMENT LIMITED                           ,ORDINARY            ,0.49,20220630,2022,,,1.0,0.0
CGB,EQY,CANN GLOBAL LIMITED                                         ,ORDINARY            ,0.02,20220630,2022,,,1.0,0.0
CGC,EQY,COSTA GROUP HOLDINGS LIMITED                                ,ORDINARY            ,2.86,20220630,2022,,,1.0,0.0
CGF,EQY,CHALLENGER LIMITED                                          ,ORDINARY            ,6.84,20220630,2022,Challenger Limited Ordinary,Life & Health Insurance,1.0,0.0
CGN,EQY,CRATER GOLD MINING LIMITED                                  ,ORDINARY            ,0.017,20210706,2022,,,1.0,0.0
CGO,EQY,CPT GLOBAL LIMITED                                          ,ORDINARY            ,0.37,20220630,2022,CPT Global Limited Ordinary,IT Services & Consulting,1.0,0.24
CGS,EQY,COGSTATE LTD                                                ,ORDINARY            ,1.525,20220630,2022,Cogstate Ltd Ordinary,Biotechnology & Medical Research,1.0,0.0
CHK,EQY,COHIBA MINERALS LIMITED                                     ,ORDINARY            ,0.007,20220630,2022,Cohiba Minerals Limited Ordinary,Precious Metals & Minerals,1.0,9.59
CHL,EQY,CAMPLIFY HOLDINGS LIMITED                                   ,ORDINARY            ,1.71,20220630,2022,Camplify Holdings Limited Ordinary,Online Services,1.0,0.0
CHM,EQY,CHIMERIC THERAPEUTICS LIMITED                               ,ORDINARY            ,0.092,20220630,2022,Chimeric Therapeutics Limited Ordinary,Biotechnology & Medical Research,1.0,0.0
CHN,EQY,CHALICE MINING LIMITED                                      ,ORDINARY            ,3.78,20220630,2022,Chalice Mining Limited Ordinary,Integrated  Mining,1.0,0.67
CHR,EQY,CHARGER METALS NL                                           ,ORDINARY            ,0.345,20220630,2022,Charger Metals NL Ordinary,Integrated  Mining,1.0,0.0
CHZ,EQY,CHESSER RESOURCES LIMITED                                   ,ORDINARY            ,0.084,20220630,2022,,,1.0,0.0
CI1,EQY,CREDIT INTELLIGENCE LTD                                     ,ORDINARY            ,0.097,20220630,2022,Credit Intelligence Ltd Ordinary,Corporate Financial Services,1.0,0.0
CIA,EQY,CHAMPION IRON LIMITED                                       ,ORDINARY            ,5.39,20220630,2022,Champion Iron Limited Ordinary,Steel,1.0,0.0
CII,EQY,CI RESOURCES LIMITED                                        ,ORDINARY            ,1.32,20220628,2022,,,1.0,1.11
CIN,EQY,CARLTON INVESTMENTS LIMITED                                 ,ORDINARY            ,28.35,20220630,2022,Carlton Investments Limited Ordinary,Investment Management & Fund Operators,1.0,0.0
CIO,EQY,CONNECTED IO LIMITED                                        ,ORDINARY            ,0.017,20220624,2022,Connected IO Limited Ordinary,Communications & Networking,1.0,0.8
CIW,EQY,CLIME INVESTMENT MANAGEMENT LTD                             ,ORDINARY            ,0.505,20220628,2022,Clime Investment Management Ltd Ordinary,Investment Management & Fund Operators,1.0,0.0
CKA,EQY,COKAL LIMITED                                               ,ORDINARY            ,0.14,20220630,2022,Cokal Limited Ordinary,Steel,1.0,0.0
CKF,EQY,COLLINS FOODS LIMITED                                       ,ORDINARY            ,9.91,20220630,2022,Collins Foods Limited Ordinary,Restaurants & Bars,1.0,0.0
CL8,EQY,CARLY HOLDINGS LIMITED                                      ,ORDINARY            ,0.033,20220630,2022,Carly Holdings Limited Ordinary,"Passenger Transportation, Ground & Sea",1.0,0.0
CLA,EQY,CELSIUS RESOURCES LIMITED.                                  ,ORDINARY            ,0.012,20220630,2022,Celsius Resources Limited Ordinary,Specialty Mining & Metals,1.0,0.0
CLB,EQY,CANDY CLUB HOLDINGS LIMITED                                 ,ORDINARY            ,0.065,20220630,2022,Candy Club Holdings Limited Ordinary,Food Processing,1.0,0.04
CLE,EQY,CYCLONE METALS LIMITED                                      ,ORDINARY            ,0.003,20220630,2022,Cyclone Metals Limited Ordinary,Integrated  Mining,1.0,0.0
CLG,EQY,CLOSE THE LOOP LTD.                                         ,ORDINARY            ,0.405,20220630,2022,Close The Loop Ltd. Ordinary,Environmental Services & Equipment,1.0,0.0
CLH,EQY,COLLECTION HOUSE LIMITED                                    ,ORDINARY            ,0.068,20220628,2022,,,1.0,0.0
CLT,EQY,CELLNET GROUP LIMITED                                       ,ORDINARY            ,0.026,20220630,2022,,,1.0,0.0
CLU,EQY,CLUEY LTD                                                   ,ORDINARY            ,0.6,20220630,2022,Cluey Ltd Ordinary,Online Services,1.0,0.0
CLV,EQY,CLOVER CORPORATION LIMITED                                  ,ORDINARY            ,0.995,20220630,2022,Clover Corporation Limited Ordinary,Food Processing,1.0,0.0
CLX,EQY,CTI LOGISTICS LIMITED                                       ,ORDINARY            ,0.99,20220630,2022,CTI Logistics Limited Ordinary,Ground Freight & Logistics,1.0,4.68
CLZ,EQY,CLASSIC MINERALS LTD                                        ,ORDINARY            ,0.001,20220630,2022,Classic Minerals Ltd Ordinary,Gold,1.0,0.0
CM8,EQY,CROWD MEDIA HOLDINGS LIMITED                                ,ORDINARY            ,0.019,20220630,2022,,,1.0,0.0
CMD,EQY,CASSIUS MINING LIMITED                                      ,ORDINARY            ,0.022,20220121,2022,Cassius Mining Limited Ordinary,Integrated  Mining,1.0,0.0
CML,EQY,CHASE MINING CORPORATION LIMITED                            ,ORDINARY            ,0.013,20220630,2022,,,1.0,0.0
CMM,EQY,CAPRICORN METALS LTD                                        ,ORDINARY            ,3.13,20220630,2022,Capricorn Metals Ltd Ordinary,Gold,1.0,0.0
CMO,EQY,COSMO METALS LIMITED                                        ,ORDINARY            ,0.15,20220630,2022,Cosmo Metals Limited Ordinary,Specialty Mining & Metals,1.0,0.0
CMP,EQY,COMPUMEDICS LIMITED                                         ,ORDINARY            ,0.155,20220630,2022,Compumedics Limited Ordinary,Advanced Medical Equipment & Technology,1.0,0.6
CMX,EQY,CHEMX MATERIALS LIMITED                                     ,ORDINARY            ,0.135,20220630,2022,Chemx Materials Limited Ordinary,Aluminum,1.0,0.0
CNB,EQY,CARNABY RESOURCES LIMITED                                   ,ORDINARY            ,0.9,20220630,2022,Carnaby Resources Limited Ordinary,Integrated  Mining,1.0,0.0
CNJ,EQY,CONICO LTD                                                  ,ORDINARY            ,0.021,20220630,2022,Conico Ltd Ordinary,Integrated  Mining,1.0,0.0
CNQ,EQY,CLEAN TEQ WATER LIMITED                                     ,ORDINARY            ,0.415,20220630,2022,Clean TEQ Water Limited Ordinary,Construction & Engineering,2.02,3.53
CNR,EQY,CANNON RESOURCES LIMITED                                    ,ORDINARY            ,0.34,20220630,2022,,,1.0,0.0
CNU,EQY,CHORUS LIMITED                                              ,ORD FOR.EXEMPT NZX  ,6.42,20220630,2022,Chorus Limited Ordinary Foreign Exempt NZX,Integrated Telecommunications Services,1.0,0.0
CNW,EQY,CIRRUS NETWORKS HOLDINGS LIMITED                            ,ORDINARY            ,0.026,20220630,2022,,,1.0,0.0
COB,EQY,COBALT BLUE HOLDINGS LIMITED                                ,ORDINARY            ,0.62,20220630,2022,Cobalt Blue Holdings Limited Ordinary,Specialty Mining & Metals,1.0,0.0
COD,EQY,CODA MINERALS LTD                                           ,ORDINARY            ,0.26,20220630,2022,Coda Minerals Ltd Ordinary,Integrated  Mining,1.0,0.0
COE,EQY,COOPER ENERGY LIMITED                                       ,ORDINARY            ,0.245,20220630,2022,Cooper Energy Limited Ordinary,Oil & Gas Exploration and Production,1.25,0.0
COG,EQY,COG FINANCIAL SERVICES LIMITED                              ,ORDINARY            ,1.58,20220630,2022,COG Financial Services Limited Ordinary,Consumer Lending,1.0,0.0
COH,EQY,COCHLEAR LIMITED                                            ,ORDINARY            ,198.7,20220630,2022,Cochlear Limited Ordinary,"Medical Equipment, Supplies & Dist'n",1.0,0.0
COI,EQY,COMET RIDGE LIMITED                                         ,ORDINARY            ,0.17,20220630,2022,Comet Ridge Limited Ordinary,Oil & Gas Exploration and Production,1.0,0.0
COL,EQY,COLES GROUP LIMITED.                                        ,ORDINARY            ,17.81,20220630,2022,Coles Group Limited Ordinary,Food Retail & Distribution,1.0,0.0
COO,EQY,CORUM GROUP LIMITED                                         ,ORDINARY            ,0.034,20220630,2022,,,1.0,0.06
COS,EQY,COSOL LIMITED                                               ,ORDINARY            ,0.555,20220630,2022,Cosol Limited Ordinary,Professional Information Services,1.0,0.0
